N HSQ P NCAU START STOP EST
50000 0.5 1095 3 16050408 17674295 0.508
50000 0.5 1095 3 16050408 17674295 0.503
50000 0.5 1095 3 16050408 17674295 0.506
50000 0.5 1095 3 16050408 17674295 0.508
50000 0.5 1095 3 16050408 17674295 0.515
50000 0.5 1095 3 16050408 17674295 0.514
50000 0.5 1095 3 16050408 17674295 0.499
50000 0.5 1095 3 16050408 17674295 0.503
50000 0.5 1095 3 16050408 17674295 0.5
50000 0.5 1095 3 16050408 17674295 0.507
50000 0.5 1095 3 16050408 17674295 0.505
50000 0.5 1095 3 16050408 17674295 0.49
50000 0.5 1095 3 16050408 17674295 0.509
50000 0.5 1095 3 16050408 17674295 0.502
50000 0.5 1095 3 16050408 17674295 0.512
50000 0.5 1095 3 16050408 17674295 0.511
50000 0.5 1095 3 16050408 17674295 0.503
50000 0.5 1095 3 16050408 17674295 0.513
50000 0.5 1095 3 16050408 17674295 0.506
50000 0.5 1095 3 16050408 17674295 0.484
50000 0.5 1095 3 16050408 17674295 0.512
50000 0.5 1095 3 16050408 17674295 0.506
50000 0.5 1095 3 16050408 17674295 0.499
50000 0.5 1095 3 16050408 17674295 0.508
50000 0.5 1095 3 16050408 17674295 0.513
50000 0.5 1095 3 16050408 17674295 0.51
50000 0.5 1095 3 16050408 17674295 0.509
50000 0.5 1095 3 16050408 17674295 0.392
50000 0.5 1095 3 16050408 17674295 0.511
50000 0.5 1095 3 16050408 17674295 0.513
50000 0.5 1095 3 16050408 17674295 0.505
50000 0.5 1095 3 16050408 17674295 0.51
50000 0.5 1095 3 16050408 17674295 0.513
50000 0.5 1095 3 16050408 17674295 0.505
50000 0.5 1095 3 16050408 17674295 0.512
50000 0.5 1095 3 16050408 17674295 0.506
50000 0.5 1095 3 16050408 17674295 0.502
50000 0.5 1095 3 16050408 17674295 0.508
50000 0.5 1095 3 16050408 17674295 0.511
50000 0.5 1095 3 16050408 17674295 0.508
50000 0.5 1095 3 16050408 17674295 0.506
50000 0.5 1095 3 16050408 17674295 0.518
50000 0.5 1095 3 16050408 17674295 0.51
50000 0.5 1095 3 16050408 17674295 0.516
50000 0.5 1095 3 16050408 17674295 0.52
50000 0.5 1095 3 16050408 17674295 0.519
75000 0.0015 1095 3 16050408 17674295 0.00159
75000 0.0015 1095 3 16050408 17674295 0.00203
75000 0.0015 1095 3 16050408 17674295 0.000849
75000 0.0015 1095 3 16050408 17674295 0.0024
75000 0.0015 1095 3 16050408 17674295 0.00152
75000 0.0015 1095 3 16050408 17674295 0.0022
75000 0.0015 1095 3 16050408 17674295 0.00241
75000 0.0015 1095 3 16050408 17674295 0.00059
75000 0.0015 1095 3 16050408 17674295 0.00194
75000 0.0015 1095 3 16050408 17674295 0.00164
75000 0.0015 1095 3 16050408 17674295 0.000992
75000 0.0015 1095 3 16050408 17674295 0.00281
75000 0.0015 1095 3 16050408 17674295 0.00233
75000 0.0015 1095 3 16050408 17674295 0.00179
75000 0.0015 1095 3 16050408 17674295 0.00233
75000 0.0015 1095 3 16050408 17674295 0.000134
75000 0.0015 1095 3 16050408 17674295 0.00226
75000 0.0015 1095 3 16050408 17674295 0.00109
75000 0.0015 1095 3 16050408 17674295 0.0017
75000 0.0015 1095 3 16050408 17674295 0.00141
75000 0.0015 1095 3 16050408 17674295 0.00215
75000 0.0015 1095 3 16050408 17674295 0.00147
75000 0.0015 1095 3 16050408 17674295 0.000478
75000 0.0015 1095 3 16050408 17674295 0.000686
75000 0.0015 1095 3 16050408 17674295 0.000754
75000 0.0015 1095 3 16050408 17674295 0.0011
75000 0.0015 1095 3 16050408 17674295 0.00201
75000 0.0015 1095 3 16050408 17674295 0.00187
75000 0.0015 1095 3 16050408 17674295 0.00173
75000 0.0015 1095 3 16050408 17674295 0.00187
75000 0.0015 1095 3 16050408 17674295 0.00152
75000 0.0015 1095 3 16050408 17674295 0.00178
75000 0.0015 1095 3 16050408 17674295 0.000826
75000 0.0015 1095 3 16050408 17674295 0.00226
75000 0.0015 1095 3 16050408 17674295 0.00296
75000 0.0015 1095 3 16050408 17674295 0.00266
75000 0.0015 1095 3 16050408 17674295 0.0017
75000 0.0015 1095 3 16050408 17674295 0.00174
75000 0.0015 1095 3 16050408 17674295 0.00143
75000 0.0015 1095 3 16050408 17674295 0.000825
75000 0.0015 1095 3 16050408 17674295 0.00211
75000 0.0015 1095 3 16050408 17674295 0.00153
75000 0.0015 1095 3 16050408 17674295 0.00103
75000 0.0015 1095 3 16050408 17674295 0.00182
75000 0.0015 1095 3 16050408 17674295 0.00264
75000 0.0015 1095 3 16050408 17674295 0.00144
75000 0.0015 1095 3 16050408 17674295 0.00302
75000 0.0015 1095 3 16050408 17674295 0.00235
75000 0.0015 1095 3 16050408 17674295 0.00113
75000 0.0015 1095 3 16050408 17674295 0.00188
75000 0.05 1095 3 16050408 17674295 0.0503
75000 0.05 1095 3 16050408 17674295 0.0501
75000 0.05 1095 3 16050408 17674295 0.0502
75000 0.05 1095 3 16050408 17674295 0.0492
75000 0.05 1095 3 16050408 17674295 0.0524
75000 0.05 1095 3 16050408 17674295 0.0485
75000 0.05 1095 3 16050408 17674295 0.0515
75000 0.05 1095 3 16050408 17674295 0.0502
75000 0.05 1095 3 16050408 17674295 0.0518
75000 0.05 1095 3 16050408 17674295 0.0506
75000 0.05 1095 3 16050408 17674295 0.0537
75000 0.05 1095 3 16050408 17674295 0.0471
75000 0.05 1095 3 16050408 17674295 0.0539
75000 0.05 1095 3 16050408 17674295 0.0514
75000 0.05 1095 3 16050408 17674295 0.0487
75000 0.05 1095 3 16050408 17674295 0.0504
75000 0.05 1095 3 16050408 17674295 0.0531
75000 0.05 1095 3 16050408 17674295 0.0507
75000 0.05 1095 3 16050408 17674295 0.0527
75000 0.05 1095 3 16050408 17674295 0.0481
75000 0.05 1095 3 16050408 17674295 0.0512
75000 0.05 1095 3 16050408 17674295 0.0489
75000 0.05 1095 3 16050408 17674295 0.0498
75000 0.05 1095 3 16050408 17674295 0.0521
75000 0.05 1095 3 16050408 17674295 0.0479
75000 0.05 1095 3 16050408 17674295 0.0469
75000 0.05 1095 3 16050408 17674295 0.0507
75000 0.05 1095 3 16050408 17674295 0.0473
75000 0.05 1095 3 16050408 17674295 0.0483
75000 0.05 1095 3 16050408 17674295 0.0503
75000 0.05 1095 3 16050408 17674295 0.0501
75000 0.05 1095 3 16050408 17674295 0.0522
75000 0.05 1095 3 16050408 17674295 0.0514
75000 0.05 1095 3 16050408 17674295 0.0514
75000 0.05 1095 3 16050408 17674295 0.0505
75000 0.05 1095 3 16050408 17674295 0.0504
75000 0.05 1095 3 16050408 17674295 0.0484
75000 0.05 1095 3 16050408 17674295 0.0501
75000 0.05 1095 3 16050408 17674295 0.0522
75000 0.05 1095 3 16050408 17674295 0.0524
75000 0.05 1095 3 16050408 17674295 0.0502
75000 0.05 1095 3 16050408 17674295 0.049
75000 0.05 1095 3 16050408 17674295 0.0491
75000 0.05 1095 3 16050408 17674295 0.0485
75000 0.05 1095 3 16050408 17674295 0.0504
75000 0.05 1095 3 16050408 17674295 0.0506
75000 0.05 1095 3 16050408 17674295 0.0509
75000 0.05 1095 3 16050408 17674295 0.049
75000 0.05 1095 3 16050408 17674295 0.0527
75000 0.05 1095 3 16050408 17674295 0.0516
75000 0.5 1095 3 16050408 17674295 0.503
75000 0.5 1095 3 16050408 17674295 0.501
75000 0.5 1095 3 16050408 17674295 0.504
75000 0.5 1095 3 16050408 17674295 0.501
75000 0.5 1095 3 16050408 17674295 0.51
75000 0.5 1095 3 16050408 17674295 0.503
75000 0.5 1095 3 16050408 17674295 0.511
75000 0.5 1095 3 16050408 17674295 0.5
75000 0.5 1095 3 16050408 17674295 0.506
75000 0.5 1095 3 16050408 17674295 0.504
75000 0.5 1095 3 16050408 17674295 0.492
75000 0.5 1095 3 16050408 17674295 0.506
75000 0.5 1095 3 16050408 17674295 0.512
75000 0.5 1095 3 16050408 17674295 0.503
75000 0.5 1095 3 16050408 17674295 0.502
75000 0.5 1095 3 16050408 17674295 0.508
75000 0.5 1095 3 16050408 17674295 0.506
75000 0.5 1095 3 16050408 17674295 0.496
75000 0.5 1095 3 16050408 17674295 0.509
75000 0.5 1095 3 16050408 17674295 0.514
75000 0.5 1095 3 16050408 17674295 0.499
75000 0.5 1095 3 16050408 17674295 0.442
75000 0.5 1095 3 16050408 17674295 0.504
75000 0.5 1095 3 16050408 17674295 0.509
75000 0.5 1095 3 16050408 17674295 0.504
75000 0.5 1095 3 16050408 17674295 0.503
75000 0.5 1095 3 16050408 17674295 0.504
75000 0.5 1095 3 16050408 17674295 0.501
75000 0.5 1095 3 16050408 17674295 0.506
75000 0.5 1095 3 16050408 17674295 0.508
75000 0.5 1095 3 16050408 17674295 0.501
75000 0.5 1095 3 16050408 17674295 0.499
75000 0.5 1095 3 16050408 17674295 0.503
75000 0.5 1095 3 16050408 17674295 0.498
75000 0.5 1095 3 16050408 17674295 0.502
75000 0.5 1095 3 16050408 17674295 0.506
75000 0.5 1095 3 16050408 17674295 0.502
75000 0.5 1095 3 16050408 17674295 0.503
75000 0.5 1095 3 16050408 17674295 0.495
75000 0.5 1095 3 16050408 17674295 0.509
75000 0.5 1095 3 16050408 17674295 0.501
75000 0.5 1095 3 16050408 17674295 0.517
75000 0.5 1095 3 16050408 17674295 0.5
75000 0.5 1095 3 16050408 17674295 0.5
75000 0.5 1095 3 16050408 17674295 0.503
75000 0.5 1095 3 16050408 17674295 0.512
75000 0.5 1095 3 16050408 17674295 0.504
75000 0.5 1095 3 16050408 17674295 0.508
75000 0.5 1095 3 16050408 17674295 0.499
75000 0.5 1095 3 16050408 17674295 0.505
100000 0.0015 1095 3 16050408 17674295 0.00193
100000 0.0015 1095 3 16050408 17674295 0.0018
100000 0.0015 1095 3 16050408 17674295 0.00172
100000 0.0015 1095 3 16050408 17674295 0.000784
100000 0.0015 1095 3 16050408 17674295 0.000982
100000 0.0015 1095 3 16050408 17674295 0.000843
100000 0.0015 1095 3 16050408 17674295 0.000783
100000 0.0015 1095 3 16050408 17674295 0.00171
100000 0.0015 1095 3 16050408 17674295 0.000946
100000 0.0015 1095 3 16050408 17674295 0.0015
100000 0.0015 1095 3 16050408 17674295 0.000693
100000 0.0015 1095 3 16050408 17674295 0.00085
100000 0.0015 1095 3 16050408 17674295 0.00143
100000 0.0015 1095 3 16050408 17674295 0.00128
100000 0.0015 1095 3 16050408 17674295 0.00114
100000 0.0015 1095 3 16050408 17674295 0.00139
100000 0.0015 1095 3 16050408 17674295 0.00125
100000 0.0015 1095 3 16050408 17674295 0.00253
100000 0.0015 1095 3 16050408 17674295 0.00128
100000 0.0015 1095 3 16050408 17674295 0.00191
100000 0.0015 1095 3 16050408 17674295 0.00112
100000 0.0015 1095 3 16050408 17674295 0.00109
100000 0.0015 1095 3 16050408 17674295 0.00149
100000 0.0015 1095 3 16050408 17674295 0.00103
100000 0.0015 1095 3 16050408 17674295 0.00172
100000 0.0015 1095 3 16050408 17674295 0.00109
100000 0.0015 1095 3 16050408 17674295 0.00167
100000 0.0015 1095 3 16050408 17674295 0.00161
100000 0.0015 1095 3 16050408 17674295 0.0019
100000 0.0015 1095 3 16050408 17674295 0.00133
100000 0.0015 1095 3 16050408 17674295 0.00131
100000 0.0015 1095 3 16050408 17674295 0.0013
100000 0.0015 1095 3 16050408 17674295 0.0012
100000 0.0015 1095 3 16050408 17674295 0.00194
100000 0.0015 1095 3 16050408 17674295 0.000606
100000 0.0015 1095 3 16050408 17674295 0.000933
100000 0.0015 1095 3 16050408 17674295 0.000794
100000 0.0015 1095 3 16050408 17674295 0.00139
100000 0.0015 1095 3 16050408 17674295 0.00128
100000 0.0015 1095 3 16050408 17674295 0.000827
100000 0.0015 1095 3 16050408 17674295 0.00105
100000 0.0015 1095 3 16050408 17674295 0.000862
100000 0.0015 1095 3 16050408 17674295 0.00157
100000 0.0015 1095 3 16050408 17674295 0.00108
100000 0.0015 1095 3 16050408 17674295 0.00201
100000 0.0015 1095 3 16050408 17674295 0.00142
100000 0.0015 1095 3 16050408 17674295 0.00103
100000 0.0015 1095 3 16050408 17674295 0.00241
100000 0.0015 1095 3 16050408 17674295 0.00193
100000 0.0015 1095 3 16050408 17674295 0.00128
100000 0.05 1095 3 16050408 17674295 0.0507
100000 0.05 1095 3 16050408 17674295 0.0515
100000 0.05 1095 3 16050408 17674295 0.0513
100000 0.05 1095 3 16050408 17674295 0.0488
100000 0.05 1095 3 16050408 17674295 0.0515
100000 0.05 1095 3 16050408 17674295 0.0508
100000 0.05 1095 3 16050408 17674295 0.0491
100000 0.05 1095 3 16050408 17674295 0.0518
100000 0.05 1095 3 16050408 17674295 0.0502
100000 0.05 1095 3 16050408 17674295 0.0528
100000 0.05 1095 3 16050408 17674295 0.0484
100000 0.05 1095 3 16050408 17674295 0.0503
100000 0.05 1095 3 16050408 17674295 0.0483
100000 0.05 1095 3 16050408 17674295 0.0511
100000 0.05 1095 3 16050408 17674295 0.0509
100000 0.05 1095 3 16050408 17674295 0.0525
100000 0.05 1095 3 16050408 17674295 0.0519
100000 0.05 1095 3 16050408 17674295 0.0503
100000 0.05 1095 3 16050408 17674295 0.0478
100000 0.05 1095 3 16050408 17674295 0.0476
100000 0.05 1095 3 16050408 17674295 0.0489
100000 0.05 1095 3 16050408 17674295 0.0503
100000 0.05 1095 3 16050408 17674295 0.0533
100000 0.05 1095 3 16050408 17674295 0.0506
100000 0.05 1095 3 16050408 17674295 0.0504
100000 0.05 1095 3 16050408 17674295 0.0494
100000 0.05 1095 3 16050408 17674295 0.0482
100000 0.05 1095 3 16050408 17674295 0.049
100000 0.05 1095 3 16050408 17674295 0.0487
100000 0.05 1095 3 16050408 17674295 0.0485
100000 0.05 1095 3 16050408 17674295 0.0497
100000 0.05 1095 3 16050408 17674295 0.0506
100000 0.05 1095 3 16050408 17674295 0.0497
100000 0.05 1095 3 16050408 17674295 0.0533
100000 0.05 1095 3 16050408 17674295 0.0515
100000 0.05 1095 3 16050408 17674295 0.0524
100000 0.05 1095 3 16050408 17674295 0.0506
100000 0.05 1095 3 16050408 17674295 0.0506
100000 0.05 1095 3 16050408 17674295 0.0486
100000 0.05 1095 3 16050408 17674295 0.0505
100000 0.05 1095 3 16050408 17674295 0.0496
100000 0.05 1095 3 16050408 17674295 0.0491
100000 0.05 1095 3 16050408 17674295 0.0495
100000 0.05 1095 3 16050408 17674295 0.0495
100000 0.05 1095 3 16050408 17674295 0.051
100000 0.05 1095 3 16050408 17674295 0.0383
100000 0.05 1095 3 16050408 17674295 0.0497
100000 0.05 1095 3 16050408 17674295 0.0478
100000 0.05 1095 3 16050408 17674295 0.0493
100000 0.05 1095 3 16050408 17674295 0.0492
100000 0.5 1095 3 16050408 17674295 0.498
100000 0.5 1095 3 16050408 17674295 0.499
100000 0.5 1095 3 16050408 17674295 0.497
100000 0.5 1095 3 16050408 17674295 0.503
100000 0.5 1095 3 16050408 17674295 0.505
100000 0.5 1095 3 16050408 17674295 0.503
100000 0.5 1095 3 16050408 17674295 0.498
100000 0.5 1095 3 16050408 17674295 0.499
100000 0.5 1095 3 16050408 17674295 0.5
100000 0.5 1095 3 16050408 17674295 0.501
100000 0.5 1095 3 16050408 17674295 0.5
100000 0.5 1095 3 16050408 17674295 0.499
100000 0.5 1095 3 16050408 17674295 0.499
100000 0.5 1095 3 16050408 17674295 0.5
100000 0.5 1095 3 16050408 17674295 0.505
100000 0.5 1095 3 16050408 17674295 0.503
100000 0.5 1095 3 16050408 17674295 0.499
100000 0.5 1095 3 16050408 17674295 0.508
100000 0.5 1095 3 16050408 17674295 0.499
100000 0.5 1095 3 16050408 17674295 0.502
100000 0.5 1095 3 16050408 17674295 0.503
100000 0.5 1095 3 16050408 17674295 0.5
100000 0.5 1095 3 16050408 17674295 0.504
100000 0.5 1095 3 16050408 17674295 0.497
100000 0.5 1095 3 16050408 17674295 0.502
100000 0.5 1095 3 16050408 17674295 0.504
100000 0.5 1095 3 16050408 17674295 0.497
100000 0.5 1095 3 16050408 17674295 0.5
100000 0.5 1095 3 16050408 17674295 0.497
100000 0.5 1095 3 16050408 17674295 0.501
100000 0.5 1095 3 16050408 17674295 0.497
100000 0.5 1095 3 16050408 17674295 0.494
100000 0.5 1095 3 16050408 17674295 0.495
100000 0.5 1095 3 16050408 17674295 0.502
100000 0.5 1095 3 16050408 17674295 0.502
100000 0.5 1095 3 16050408 17674295 0.499
100000 0.5 1095 3 16050408 17674295 0.5
100000 0.5 1095 3 16050408 17674295 0.493
100000 0.5 1095 3 16050408 17674295 0.502
100000 0.5 1095 3 16050408 17674295 0.505
100000 0.5 1095 3 16050408 17674295 0.501
100000 0.5 1095 3 16050408 17674295 0.502
100000 0.5 1095 3 16050408 17674295 0.499
100000 0.5 1095 3 16050408 17674295 0.467
100000 0.5 1095 3 16050408 17674295 0.505
100000 0.5 1095 3 16050408 17674295 0.501
100000 0.5 1095 3 16050408 17674295 0.501
100000 0.5 1095 3 16050408 17674295 0.495
100000 0.5 1095 3 16050408 17674295 0.499
100000 0.5 1095 3 16050408 17674295 0.501
5000 0.0015 1369 3 17674295 18296088 0.00126
5000 0.0015 1369 3 17674295 18296088 -0.000207
5000 0.0015 1369 3 17674295 18296088 -0.0187
5000 0.0015 1369 3 17674295 18296088 -0.0196
5000 0.0015 1369 3 17674295 18296088 0.0236
5000 0.0015 1369 3 17674295 18296088 -0.00564
5000 0.0015 1369 3 17674295 18296088 -0.00804
5000 0.0015 1369 3 17674295 18296088 0.017
5000 0.0015 1369 3 17674295 18296088 0.0185
5000 0.0015 1369 3 17674295 18296088 -0.00431
5000 0.0015 1369 3 17674295 18296088 0.0186
5000 0.0015 1369 3 17674295 18296088 -0.0114
5000 0.0015 1369 3 17674295 18296088 0.0118
5000 0.0015 1369 3 17674295 18296088 0.0186
5000 0.0015 1369 3 17674295 18296088 0.0114
5000 0.0015 1369 3 17674295 18296088 0.00449
5000 0.0015 1369 3 17674295 18296088 0.00432
5000 0.0015 1369 3 17674295 18296088 0.000716
5000 0.0015 1369 3 17674295 18296088 -0.000268
5000 0.0015 1369 3 17674295 18296088 -0.0171
5000 0.0015 1369 3 17674295 18296088 0.019
5000 0.0015 1369 3 17674295 18296088 -0.0117
5000 0.0015 1369 3 17674295 18296088 0.0191
5000 0.0015 1369 3 17674295 18296088 -0.0162
5000 0.0015 1369 3 17674295 18296088 -0.0367
5000 0.0015 1369 3 17674295 18296088 0.0367
5000 0.0015 1369 3 17674295 18296088 0.00359
5000 0.0015 1369 3 17674295 18296088 -0.00988
5000 0.0015 1369 3 17674295 18296088 0.0166
5000 0.0015 1369 3 17674295 18296088 -0.0133
5000 0.0015 1369 3 17674295 18296088 0.013
5000 0.0015 1369 3 17674295 18296088 0.0201
5000 0.0015 1369 3 17674295 18296088 0.0267
5000 0.0015 1369 3 17674295 18296088 -0.00929
5000 0.0015 1369 3 17674295 18296088 -0.0114
5000 0.0015 1369 3 17674295 18296088 0.0218
5000 0.0015 1369 3 17674295 18296088 0.0136
5000 0.0015 1369 3 17674295 18296088 -0.0197
5000 0.0015 1369 3 17674295 18296088 -0.00867
5000 0.0015 1369 3 17674295 18296088 0.0248
5000 0.0015 1369 3 17674295 18296088 -0.0139
5000 0.0015 1369 3 17674295 18296088 -0.0501
5000 0.0015 1369 3 17674295 18296088 -0.0161
5000 0.0015 1369 3 17674295 18296088 -0.0103
5000 0.0015 1369 3 17674295 18296088 0.00887
5000 0.0015 1369 3 17674295 18296088 0.0153
5000 0.0015 1369 3 17674295 18296088 0.0235
5000 0.0015 1369 3 17674295 18296088 -0.00363
5000 0.0015 1369 3 17674295 18296088 0.0371
5000 0.0015 1369 3 17674295 18296088 -0.00948
5000 0.05 1369 3 17674295 18296088 0.0647
5000 0.05 1369 3 17674295 18296088 0.238
5000 0.05 1369 3 17674295 18296088 0.15
5000 0.05 1369 3 17674295 18296088 0.0825
5000 0.05 1369 3 17674295 18296088 0.0753
5000 0.05 1369 3 17674295 18296088 0.0984
5000 0.05 1369 3 17674295 18296088 0.085
5000 0.05 1369 3 17674295 18296088 0.091
5000 0.05 1369 3 17674295 18296088 0.0502
5000 0.05 1369 3 17674295 18296088 0.0878
5000 0.05 1369 3 17674295 18296088 0.0445
5000 0.05 1369 3 17674295 18296088 0.156
5000 0.05 1369 3 17674295 18296088 0.0648
5000 0.05 1369 3 17674295 18296088 0.0912
5000 0.05 1369 3 17674295 18296088 0.0867
5000 0.05 1369 3 17674295 18296088 0.0981
5000 0.05 1369 3 17674295 18296088 0.0535
5000 0.05 1369 3 17674295 18296088 0.0614
5000 0.05 1369 3 17674295 18296088 0.1
5000 0.05 1369 3 17674295 18296088 0.124
5000 0.05 1369 3 17674295 18296088 0.0837
5000 0.05 1369 3 17674295 18296088 0.132
5000 0.05 1369 3 17674295 18296088 0.175
5000 0.05 1369 3 17674295 18296088 0.137
5000 0.05 1369 3 17674295 18296088 0.0735
5000 0.05 1369 3 17674295 18296088 0.0747
5000 0.05 1369 3 17674295 18296088 0.109
5000 0.05 1369 3 17674295 18296088 0.0633
5000 0.05 1369 3 17674295 18296088 0.0666
5000 0.05 1369 3 17674295 18296088 0.0905
5000 0.05 1369 3 17674295 18296088 0.0969
5000 0.05 1369 3 17674295 18296088 0.128
5000 0.05 1369 3 17674295 18296088 0.0908
5000 0.05 1369 3 17674295 18296088 0.14
5000 0.05 1369 3 17674295 18296088 0.0812
5000 0.05 1369 3 17674295 18296088 0.0703
5000 0.05 1369 3 17674295 18296088 0.0707
5000 0.05 1369 3 17674295 18296088 0.0476
5000 0.05 1369 3 17674295 18296088 0.0462
5000 0.05 1369 3 17674295 18296088 0.0691
5000 0.05 1369 3 17674295 18296088 0.0557
5000 0.05 1369 3 17674295 18296088 0.0389
5000 0.05 1369 3 17674295 18296088 0.0407
5000 0.05 1369 3 17674295 18296088 0.142
5000 0.05 1369 3 17674295 18296088 0.166
5000 0.05 1369 3 17674295 18296088 0.208
5000 0.05 1369 3 17674295 18296088 0.102
5000 0.05 1369 3 17674295 18296088 0.0821
5000 0.05 1369 3 17674295 18296088 0.0501
5000 0.05 1369 3 17674295 18296088 0.0442
5000 0.5 1369 3 17674295 18296088 0.761
5000 0.5 1369 3 17674295 18296088 0.959
5000 0.5 1369 3 17674295 18296088 0.566
5000 0.5 1369 3 17674295 18296088 0.612
5000 0.5 1369 3 17674295 18296088 1.06
5000 0.5 1369 3 17674295 18296088 0.754
5000 0.5 1369 3 17674295 18296088 0.77
5000 0.5 1369 3 17674295 18296088 0.714
5000 0.5 1369 3 17674295 18296088 0.827
5000 0.5 1369 3 17674295 18296088 1.2
5000 0.5 1369 3 17674295 18296088 0.689
5000 0.5 1369 3 17674295 18296088 0.965
5000 0.5 1369 3 17674295 18296088 0.982
5000 0.5 1369 3 17674295 18296088 0.966
5000 0.5 1369 3 17674295 18296088 0.974
5000 0.5 1369 3 17674295 18296088 0.8
5000 0.5 1369 3 17674295 18296088 0.879
5000 0.5 1369 3 17674295 18296088 0.676
5000 0.5 1369 3 17674295 18296088 0.741
5000 0.5 1369 3 17674295 18296088 1.38
5000 0.5 1369 3 17674295 18296088 0.684
5000 0.5 1369 3 17674295 18296088 0.803
5000 0.5 1369 3 17674295 18296088 0.667
5000 0.5 1369 3 17674295 18296088 0.8
5000 0.5 1369 3 17674295 18296088 1.14
5000 0.5 1369 3 17674295 18296088 0.701
5000 0.5 1369 3 17674295 18296088 0.69
5000 0.5 1369 3 17674295 18296088 0.967
5000 0.5 1369 3 17674295 18296088 0.97
5000 0.5 1369 3 17674295 18296088 0.69
5000 0.5 1369 3 17674295 18296088 0.771
5000 0.5 1369 3 17674295 18296088 0.93
5000 0.5 1369 3 17674295 18296088 0.74
5000 0.5 1369 3 17674295 18296088 1.63
5000 0.5 1369 3 17674295 18296088 0.788
5000 0.5 1369 3 17674295 18296088 1.01
5000 0.5 1369 3 17674295 18296088 0.704
5000 0.5 1369 3 17674295 18296088 0.64
5000 0.5 1369 3 17674295 18296088 0.718
5000 0.5 1369 3 17674295 18296088 0.977
5000 0.5 1369 3 17674295 18296088 1
5000 0.5 1369 3 17674295 18296088 0.651
5000 0.5 1369 3 17674295 18296088 0.79
5000 0.5 1369 3 17674295 18296088 0.944
5000 0.5 1369 3 17674295 18296088 1.05
5000 0.5 1369 3 17674295 18296088 0.666
5000 0.5 1369 3 17674295 18296088 1.21
5000 0.5 1369 3 17674295 18296088 0.694
